Month,Day,Hour,Cap and Trade,GHG Adder,GHG Rebalancing,Energy,Generation Capacity,Transmission Capacity,Distribution Capacity,Ancillary Services,Losses,Methane Leakage,Air Quality Adder,Total Levelized Value
6,14,12,0.812101637,0.174614058,-12.05151253,4.132724477,0,0,0,0.006353349,0.299209252,-0.616309184,0,-7.242818946
6,14,13,1.417165127,0.417298818,-12.05151253,6.824663895,0,0,0,0.008347361,0.494105666,-0.569089606,0,-3.459021274
6,14,14,1.14296993,3.33791E-10,-12.05151253,5.58088929,0,0,0,0.00831675,0.404056385,-0.607605823,0,-5.522886003
6,14,15,1.337363762,0.008777344,-12.05151253,6.450588692,0,0,0,0.008348454,0.467022621,-0.596289189,0,-4.37570085
6,14,16,2.142347329,0.17312795,-12.05151253,10.07110125,0,0,0,0.010095949,0.72914773,-0.542297275,0,0.532010394
6,14,17,11.97745748,32.40738785,-12.05151253,44.80519131,0,0,0,0.016972273,3.243895851,1.800966636,0,82.20035886
6,14,18,25.05463021,80.56458187,-12.05151253,79.99241233,0,0,0,0.018690254,5.791450652,5.211720864,0,184.5819736
6,14,19,24.18580986,76.68662329,-12.05151253,77.40291678,0,0,0,0.01887027,5.603971175,4.947325278,0,176.7940041
6,14,20,19.84995074,63.34539893,-12.05151253,66.21196129,0,0,0,0.016711547,4.793745998,3.962711728,0,146.1289677
6,14,21,19.74413881,63.27872264,-12.05151253,65.84114141,0,0,0,0.016365356,4.766898638,3.953104134,0,145.5488584
6,14,22,14.81681153,40.43580501,-12.05151253,51.30602779,0,0,0,0.019391097,3.714556412,2.406301493,0,100.6473808
6,14,23,17.09751549,49.66753585,-12.05151253,58.6190684,0,0,0,0.017834096,4.244020552,3.047544112,0,120.642006
6,15,0,18.72703754,56.99237978,-12.05151253,64.19790371,0,0,0,0.017523348,4.647928229,3.546302296,0,136.0775624
6,15,1,18.2654778,57.13557752,-12.05151253,62.15618043,0,0,0,0.016394408,4.500107463,3.528569533,0,133.5507946
6,15,2,21.75315139,70.00506358,-12.05151253,69.6441562,0,0,0,0.017239377,5.042236909,4.439663326,0,158.8499982
6,15,3,19.65910824,61.74635711,-12.05151253,65.58938227,0,0,0,0.017275234,4.748671276,3.863015172,0,143.5722968
6,15,4,18.52979367,57.23874343,-12.05151253,61.85852511,0,0,0,0.016396459,4.478557218,3.549038269,0,133.6195416
6,15,5,13.72189395,40.26154277,-12.05151253,49.17329628,0,0,0,0.015348354,3.56014665,2.335608177,0,97.01632365
6,15,6,5.447579058,3.917280722,-12.05151253,23.65595544,0,0,0,0.014678512,1.712691174,-0.149646558,0,22.54702582
6,15,7,3.296870158,0.341821606,-12.05151253,15.072033,0,0,0,0.013695329,1.091215189,-0.468594117,0,7.295528627
6,15,8,1.072353618,0.353810129,-12.05151253,5.549457483,0,0,0,0.008224533,0.401780722,-0.591831928,0,-5.257717977
6,15,9,1.354680445,0.35887634,-12.05151253,6.774587888,0,0,0,0.009207363,0.490480163,-0.575824135,0,-3.639504471
6,15,10,1.175742347,2.893785124,-12.05151253,5.720875912,0,0,0,0.005232862,0.414191416,-0.444596568,0,-2.286281441
6,15,11,1.422308121,2.793624619,-12.05151253,6.513214301,0,0,0,0.005311652,0.471556715,-0.436441795,0,-1.281938921
6,15,12,0.849834727,0.411549263,-12.05151253,4.262004156,0,0,0,0.005614617,0.308569101,-0.60101016,0,-6.81495083
6,15,13,1.39850139,0.044365788,-12.05151253,6.625911904,0,0,0,0.008656401,0.479716022,-0.590901546,0,-4.085262575
6,15,14,0.940615871,-8.32804E-09,-12.05151253,4.587946233,0,0,0,0.008975991,0.332167307,-0.618876945,0,-6.800684085
6,15,15,1.016323863,-6.88671E-09,-12.05151253,5.000861162,0,0,0,0.009176275,0.362062348,-0.614660009,0,-6.277748903
6,15,16,1.525434861,0.025922784,-12.05151253,7.32100705,0,0,0,0.010880365,0.53004091,-0.584858627,0,-3.223085191
6,15,17,7.613839034,12.71964183,-12.05151253,31.2633389,0,0,0,0.016015394,2.263465736,0.461305636,0,42.286094
6,15,18,27.41888975,90.26180352,-12.05151253,87.59036771,0,0,0,0.017268706,6.341542622,5.883545367,0,205.4619051
6,15,19,15.58817489,43.88780115,-12.05151253,53.18615952,0,0,0,0.01694341,3.850677949,2.641542617,0,107.119787
6,15,20,17.50950705,53.52897738,-12.05151253,58.43505449,0,0,0,0.016137785,4.230697945,3.285574335,0,124.9544365
6,15,21,17.5202247,55.32203604,-12.05151253,58.48102043,0,0,0,0.015016333,4.234025879,3.386044675,0,126.9068555
6,15,22,16.35607486,50.3380017,-12.05151253,55.04399974,0,0,0,0.014346347,3.985185581,3.043590817,0,116.7296865
6,15,23,17.58239625,54.3644075,-12.05151253,58.83060822,0,0,0,0.015625693,4.259336035,3.336167721,0,126.3370289
6,16,0,18.12331407,54.44582051,-12.05151253,61.90965919,0,0,0,0.019017905,4.482259325,3.370831548,0,130.29939
6,16,1,18.39718297,55.61720986,-12.05151253,62.8513637,0,0,0,0.018402931,4.550438732,3.451332432,0,132.8344181
6,16,2,19.34080604,61.23174849,-12.05151253,64.50556322,0,0,0,0.016126056,4.670202777,3.816622039,0,141.5295561
6,16,3,17.93022331,53.4766848,-12.05151253,62.40535878,0,0,0,0.01800583,4.518147976,3.306095534,0,129.6030037
6,16,4,18.4167128,54.03072784,-12.05151253,63.69685275,0,0,0,0.020285984,4.611652139,3.364053195,0,132.0887722
6,16,5,20.24330019,63.55061525,-12.05151253,68.2115061,0,0,0,0.018409428,4.938513041,3.996051842,0,148.9068833
6,16,6,4.776530395,1.22659258,-12.05151253,21.13551869,0,0,0,0.014483637,1.530211553,-0.336895298,0,16.29492903
6,16,7,0.247075455,0.888717952,-12.05151253,1.219189986,0,0,0,0.000292755,0.088269355,-0.608005555,0,-10.21597259
6,16,8,1.006518979,4.119832239,-12.05151253,4.009996707,0,0,0,0.000766084,0.290323762,-0.385731485,0,-3.00980625
6,16,9,0.295443494,0.58333418,-12.05151253,1.628637626,0,0,0,0.000704453,0.117913364,-0.622321332,0,-10.04780075
6,16,10,0.267407775,0.79188921,-12.05151253,1.392749407,0,0,0,0.000284831,0.100835057,-0.612266406,0,-10.11061266
6,16,11,1.35102798,0.540755435,-12.05151253,6.206501393,0,0,0,0.004462957,0.449350701,-0.565896912,0,-4.06531098
6,16,12,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,16,13,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,16,14,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,16,15,0.009918021,-1.15906E-10,-12.05151253,0.13112529,0,0,0,0.000273167,0.009493471,-0.670716814,0,-12.5714194
6,16,16,0.222634535,-2.22638E-11,-12.05151253,1.260544607,0,0,0,0.001657232,0.09126343,-0.658868505,0,-11.13428124
6,16,17,5.318413617,0.361261835,-12.05151253,23.55628066,0,0,0,0.01590103,1.70547472,-0.354911325,0,18.55090801
6,16,18,24.23014941,74.84282882,-12.05151253,79.67111127,0,0,0,0.01942338,5.768188456,4.847095639,0,177.3272844
6,16,19,19.88519606,62.12862905,-12.05151253,66.40998297,0,0,0,0.017076456,4.808082767,3.89690081,0,145.0943556
6,16,20,19.39916512,60.06117091,-12.05151253,65.5398633,0,0,0,0.018098076,4.745086103,3.754671469,0,141.4665424
6,16,21,18.92636264,58.08530425,-12.05151253,64.63924269,0,0,0,0.01990081,4.67988117,3.618280598,0,137.9174596
6,16,22,16.76307088,50.736015,-12.05151253,58.56474631,0,0,0,0.017899095,4.240087633,3.088429835,0,121.3587362
6,16,23,15.68356707,45.24252385,-12.05151253,56.18123176,0,0,0,0.021062367,4.067521179,2.722314016,0,111.8667077
6,17,0,13.1368789,36.32681546,-12.05151253,48.93147555,0,0,0,0.018474285,3.54263883,2.083858528,0,91.98862902
6,17,1,13.02496458,36.75388102,-12.05151253,48.0282343,0,0,0,0.016163326,3.477244163,2.101412452,0,91.3503873
6,17,2,13.28165992,38.1701938,-12.05151253,49.54307251,0,0,0,0.016877778,3.58691845,2.194599004,0,94.74180893
6,17,3,13.09023523,35.70877225,-12.05151253,49.74751939,0,0,0,0.020191874,3.601720404,2.046835468,0,92.16376208
6,17,4,12.81100403,37.3809797,-12.05151253,47.76787294,0,0,0,0.016118154,3.458394001,2.124424246,0,91.50728053
6,17,5,13.30269962,39.17346552,-12.05151253,49.24076651,0,0,0,0.016768686,3.565031495,2.25165315,0,95.49887245
6,17,6,1.955295712,1.848152779,-12.05151253,8.912059187,0,0,0,0.008183961,0.645233085,-0.459417167,0,0.857995023
6,17,7,0.992149139,4.420685221,-12.05151253,3.443247042,0,0,0,5.447E-05,0.249291086,-0.369774374,0,-3.315859951
6,17,8,0.423182685,1.937900773,-12.05151253,1.924021164,0,0,0,0.000758985,0.139299132,-0.5397569,0,-8.166106695
6,17,9,0.118498389,0.244244902,-12.05151253,0.980943353,0,0,0,0.000504998,0.071020299,-0.651064447,0,-11.28736504
6,17,10,0.698693889,0.793157335,-12.05151253,3.160879066,0,0,0,0.001990008,0.228847644,-0.588173135,0,-7.756117727
6,17,11,0.444621625,0.00200888,-12.05151253,2.273685993,0,0,0,0.001460399,0.164614866,-0.646391929,0,-9.8115127
6,17,12,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,17,13,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,17,14,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,17,15,0.058778839,-6.86914E-10,-12.05151253,0.361887045,0,0,0,0.000753903,0.026200622,-0.667995267,0,-12.27188739
6,17,16,0.289489093,0.009387216,-12.05151253,1.647018428,0,0,0,0.001314806,0.119244134,-0.654621838,0,-10.63968069
6,17,17,5.589538665,1.499790795,-12.05151253,24.58039848,0,0,0,0.018737082,1.77962085,-0.276393597,0,21.14017974
6,17,18,26.000234,83.11404162,-12.05151253,85.33086842,0,0,0,0.019357767,6.177954873,5.406395904,0,193.99734
6,17,19,18.61701167,54.24250341,-12.05151253,64.58873317,0,0,0,0.017130498,4.676224282,3.387005742,0,133.4770962
6,17,20,17.55418035,53.64767856,-12.05151253,59.18794169,0,0,0,0.016870402,4.285206978,3.294674293,0,125.9350397
6,17,21,18.1747033,57.34149552,-12.05151253,61.16364796,0,0,0,0.017650152,4.428248112,3.534983026,0,132.6092155
6,17,22,18.81732456,57.34660786,-12.05151253,63.78395757,0,0,0,0.019129066,4.617958528,3.571061788,0,136.1045268
6,17,23,17.7354407,52.21706482,-12.05151253,61.46323638,0,0,0,0.01930406,4.449938314,3.225085309,0,127.058557
6,18,0,16.92858894,49.52208154,-12.05151253,59.84396744,0,0,0,0.018647123,4.332703243,3.030033098,0,121.6245088
6,18,1,14.92097379,42.81165542,-12.05151253,54.24918781,0,0,0,0.018396109,3.927641197,2.544438199,0,106.42078
6,18,2,16.81973721,51.22368794,-12.05151253,58.70690781,0,0,0,0.016073268,4.250380126,3.118749533,0,122.0840234
6,18,3,16.00071799,45.60336467,-12.05151253,57.88695222,0,0,0,0.018604177,4.19101534,2.760078156,0,114.40922
6,18,4,17.22992366,51.53351947,-12.05151253,61.34156354,0,0,0,0.018644844,4.4411292,3.158854534,0,125.6721227
6,18,5,12.19218538,31.05788205,-12.05151253,45.34869743,0,0,0,0.016274475,3.283245694,1.737759507,0,81.584532
6,18,6,4.237537789,2.011982593,-12.05151253,18.81479383,0,0,0,0.013235996,1.362191073,-0.323170963,0,14.06505778
6,18,7,0.81908729,1.617371013,-12.05151253,3.944339078,0,0,0,0.004231039,0.285570149,-0.535558521,0,-5.916472486
6,18,8,0.638428882,2.25939834,-12.05151253,2.820725902,0,0,0,0.000730746,0.204220555,-0.509860272,0,-6.637868381
6,18,9,1.922774874,5.987251129,-12.05151253,7.542532221,0,0,0,0.004488103,0.546079333,-0.2306808,0,3.720932325
6,18,10,0.20958336,0.439583199,-12.05151253,1.154706759,0,0,0,0.000658058,0.083600769,-0.635110671,0,-10.79849106
6,18,11,0.982462975,0.030029545,-12.05151253,4.67120598,0,0,0,0.003749993,0.338195313,-0.614873415,0,-6.640742143
6,18,12,0.300220859,2.31349E-09,-12.05151253,1.575178991,0,0,0,0.001158882,0.114042959,-0.654546946,0,-10.71545779
6,18,13,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,18,14,0.113333776,-1.32447E-09,-12.05151253,0.619541209,0,0,0,0.001290662,0.044854784,-0.664956557,0,-11.93744866
6,18,15,0.090721606,-1.06021E-09,-12.05151253,0.512747579,0,0,0,0.001068184,0.037122925,-0.666216055,0,-12.0760683
6,18,16,1.077723517,-1.20394E-08,-12.05151253,5.310540677,0,0,0,0.010600754,0.384483145,-0.611240049,0,-5.879404503
6,18,17,5.881004935,4.806114678,-12.05151253,25.38622771,0,0,0,0.017193428,1.837962886,-0.075996686,0,25.80099442
6,18,18,25.44155902,84.50733422,-12.05151253,81.77021429,0,0,0,0.015709056,5.920163515,5.452884106,0,191.0563517
6,18,19,21.72442512,68.26415604,-12.05151253,68.35911255,0,0,0,0.017817065,4.949199749,4.341094722,0,155.6042927
6,18,20,16.13968688,49.05846743,-12.05151253,55.4832404,0,0,0,0.016600595,4.016986605,2.960267947,0,115.6237373
6,18,21,16.13848842,50.18697797,-12.05151253,55.73398979,0,0,0,0.016607883,4.035140861,3.02305923,0,117.0827516
6,18,22,17.38300874,51.10029459,-12.05151253,60.10575319,0,0,0,0.018931952,4.351656531,3.143250747,0,124.0513832
6,18,23,16.00265546,45.19918751,-12.05151253,57.21325968,0,0,0,0.019514486,4.142240001,2.737673405,0,113.263018
6,19,0,13.68001193,37.0441968,-12.05151253,50.67667077,0,0,0,0.018330344,3.668990964,2.154069178,0,95.19075745
6,19,1,12.73182852,34.73631378,-12.05151253,47.50848302,0,0,0,0.016289697,3.43961417,1.972706278,0,88.35372292
6,19,2,13.24358154,36.30380766,-12.05151253,49.38343531,0,0,0,0.016869345,3.575360717,2.08852033,0,92.56006237
6,19,3,11.20489135,30.51823362,-12.05151253,43.61044509,0,0,0,0.01629118,3.157396224,1.652708813,0,78.10845374
6,19,4,10.9299865,29.32318351,-12.05151253,42.57168132,0,0,0,0.016638774,3.082189728,1.570832321,0,75.44299962
6,19,5,9.539491185,22.02933414,-12.05151253,37.93832672,0,0,0,0.018041606,2.746734855,1.087114323,0,61.3075303
6,19,6,3.557480333,2.227936216,-12.05151253,16.0557205,0,0,0,0.013566524,1.162434165,-0.349021546,0,10.61660366
6,19,7,0.851416654,1.893262319,-12.05151253,3.869701486,0,0,0,0.003505647,0.280166388,-0.518390629,0,-5.67185067
6,19,8,1.668946351,7.204502661,-12.05151253,6.615076321,0,0,0,0.001177586,0.478931526,-0.177018138,0,3.740103771
6,19,9,0.490737583,0.957424617,-12.05151253,2.50295652,0,0,0,0.000838807,0.181214052,-0.590606614,0,-8.508947568
6,19,10,0.307942952,0.208919395,-12.05151253,1.698664484,0,0,0,0.00076081,0.122983309,-0.642480015,0,-10.3547216
6,19,11,0.450813808,0.036884068,-12.05151253,2.179132938,0,0,0,0.002386015,0.157769225,-0.644104476,0,-9.868630957
6,19,12,0.289552822,2.35682E-09,-12.05151253,1.434478595,0,0,0,0.00075345,0.10385625,-0.655141156,0,-10.87801257
6,19,13,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,19,14,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,19,15,0.059771924,-6.9852E-10,-12.05151253,0.366577229,0,0,0,0.000763674,0.026540191,-0.667939952,0,-12.26579947
6,19,16,0.500809074,-4.08277E-09,-12.05151253,2.581106623,0,0,0,0.004578031,0.18687212,-0.643374183,0,-9.421520873
6,19,17,5.251317737,0.544592179,-12.05151253,23.29124723,0,0,0,0.018157583,1.686286299,-0.348437066,0,18.39165142
6,19,18,25.79874685,85.02696232,-12.05151253,82.42731652,0,0,0,0.017044214,5.967737716,5.501722753,0,192.6880178
6,19,19,22.88501514,73.27408517,-12.05151253,72.22532475,0,0,0,0.017046594,5.229113512,4.684792639,0,166.2638653
6,19,20,17.42680674,52.60490981,-12.05151253,59.47572948,0,0,0,0.017031174,4.306042814,3.229497364,0,125.0085048
6,19,21,17.52100535,54.43031663,-12.05151253,59.19334504,0,0,0,0.016374812,4.285598181,3.336419386,0,126.7315469
6,19,22,16.12376941,44.47147614,-12.05151253,56.49375904,0,0,0,0.019515279,4.090148154,2.703885929,0,111.8510414
6,19,23,14.04598182,35.71725041,-12.05151253,51.19225126,0,0,0,0.020593271,3.706318991,2.100542787,0,94.73142601
6,20,0,13.8711728,37.53777762,-12.05151253,50.06750442,0,0,0,0.018309604,3.62488732,2.192209291,0,95.26034853
6,20,1,11.79835622,29.47509941,-12.05151253,44.60341253,0,0,0,0.01923942,3.229287067,1.627662231,0,78.70154434
6,20,2,12.48564222,35.95154515,-12.05151253,48.05280254,0,0,0,0.01822697,3.479022904,2.026682088,0,89.96240934
6,20,3,12.31074004,33.350735,-12.05151253,47.91393023,0,0,0,0.020153701,3.468968549,1.872074911,0,86.88508989
6,20,4,13.98748784,40.70836665,-12.05151253,51.76164241,0,0,0,0.018683545,3.747542911,2.375289847,0,100.5475007
6,20,5,12.48468111,35.17429467,-12.05151253,46.58118671,0,0,0,0.018136394,3.372477918,1.983335703,0,87.56259997
6,20,6,4.224028402,0.997953203,-12.05151253,18.65721511,0,0,0,0.013073719,1.350782374,-0.380404873,0,12.8111354
6,20,7,1.621794183,0.333718082,-12.05151253,7.72124893,0,0,0,0.011352138,0.559018423,-0.562347215,0,-2.366727994
6,20,8,0.955997415,0.452692169,-12.05151253,4.744929254,0,0,0,0.005177059,0.343532878,-0.592805238,0,-6.141988997
6,20,9,1.679002792,0.518031174,-12.05151253,8.26756405,0,0,0,0.012946536,0.598571637,-0.548894456,0,-1.524290802
6,20,10,2.742001739,5.598565753,-12.05151253,12.21583829,0,0,0,0.012236983,0.884426692,-0.206699639,0,9.194857278
6,20,11,1.842009978,1.728326676,-12.05151253,8.578510656,0,0,0,0.010511491,0.621084171,-0.472401497,0,0.256528941
6,20,12,0.850248555,0.013751082,-12.05151253,4.191299314,0,0,0,0.00594698,0.30345007,-0.623144468,0,-7.309961002
6,20,13,1.252461566,3.81296E-10,-12.05151253,6.002327964,0,0,0,0.008588291,0.434568545,-0.601507139,0,-4.955073308
6,20,14,0.984439497,-6.37756E-09,-12.05151253,4.777506487,0,0,0,0.008916985,0.34589147,-0.616435969,0,-6.55119407
6,20,15,0.658823143,-6.17456E-09,-12.05151253,3.265142514,0,0,0,0.006430316,0.236396318,-0.634572799,0,-8.519293049
6,20,16,2.219614243,-3.18502E-09,-12.05151253,10.58030632,0,0,0,0.016746502,0.766014177,-0.547636735,0,0.983531965
6,20,17,5.999214755,3.612386064,-12.05151253,25.87665887,0,0,0,0.016293693,1.873470102,-0.135903083,0,25.19060787
6,20,18,27.54763102,88.65919955,-12.05151253,88.65158625,0,0,0,0.018967064,6.418374844,5.801451214,0,205.0456974
6,20,19,16.55974377,45.58353188,-12.05151253,55.85048399,0,0,0,0.017747082,4.043575041,2.790111205,0,112.7936804
6,20,20,17.22761253,50.23136575,-12.05151253,58.73809633,0,0,0,0.017818898,4.252638174,3.086195842,0,121.502215
6,20,21,17.18276574,49.69380269,-12.05151253,59.12557537,0,0,0,0.018112267,4.280691657,3.053755613,0,121.3031908
6,20,22,17.86052019,53.1664298,-12.05151253,61.04575916,0,0,0,0.017747143,4.419712963,3.284931866,0,127.7435886
6,20,23,19.09006034,57.1199583,-12.05151253,64.4128724,0,0,0,0.018758777,4.663491962,3.57362879,0,136.827258
6,21,0,19.01373319,58.69467384,-12.05151253,63.97751351,0,0,0,0.017517451,4.631971978,3.657089024,0,137.9409865
6,21,1,16.26519051,48.64737431,-12.05151253,56.36766595,0,0,0,0.018566905,4.081019015,2.944360612,0,116.2726648
6,21,2,17.50943456,52.43621188,-12.05151253,61.63986116,0,0,0,0.018432818,4.462725948,3.224703259,0,127.2398571
6,21,3,17.12635683,51.04782292,-12.05151253,60.42832524,0,0,0,0.020182028,4.375010748,3.126032564,0,124.0722178
6,21,4,15.79339521,45.40961213,-12.05151253,56.70771619,0,0,0,0.020311537,4.105638652,2.737738261,0,112.7228994
6,21,5,13.78243974,35.69053397,-12.05151253,49.73032333,0,0,0,0.019838816,3.600475409,2.084375387,0,92.85647411
6,21,6,5.2178139,4.319655692,-12.05151253,22.64198205,0,0,0,0.014851482,1.6392795,-0.140032192,0,21.6420379
6,21,7,2.614657751,2.676941256,-12.05151253,11.80554623,0,0,0,0.009776769,0.854721547,-0.376527183,0,5.533603832
6,21,8,3.172531675,5.300883298,-12.05151253,13.33796871,0,0,0,0.009679872,0.965668934,-0.199300034,0,10.53591992
6,21,9,1.9853169,3.28234496,-12.05151253,9.143285548,0,0,0,0.00702683,0.661973874,-0.377860483,0,2.650575095
6,21,10,1.797453808,4.808606334,-12.05151253,7.975378979,0,0,0,0.004783252,0.577417438,-0.303311698,0,2.808815579
6,21,11,0.772954821,1.120711357,-12.05151253,3.927205243,0,0,0,0.003317096,0.28432966,-0.565792042,0,-6.508786399
6,21,12,1.375605752,0.051119759,-12.05151253,6.385309091,0,0,0,0.005995355,0.462296378,-0.591800637,0,-4.362986837
6,21,13,1.734009205,0.026447926,-12.05151253,8.107792949,0,0,0,0.008840982,0.58700421,-0.573211786,0,-2.160629049
6,21,14,0.617417851,2.73451E-09,-12.05151253,3.010022856,0,0,0,0.004345917,0.217925655,-0.636879074,0,-8.838679326
6,21,15,0.615853292,2.43346E-09,-12.05151253,3.004891561,0,0,0,0.004394088,0.217554149,-0.63696622,0,-8.845785662
6,21,16,1.129047705,0.046971172,-12.05151253,5.535738457,0,0,0,0.007044728,0.400787464,-0.605764997,0,-5.537688005
6,21,17,10.46682047,23.1801738,-12.05151253,41.66232746,0,0,0,0.01874719,3.016352508,1.202868333,0,67.49577723
6,21,18,26.93938602,89.22914253,-12.05151253,86.27092106,0,0,0,0.018951296,6.246014685,5.799317792,0,202.4522208
6,21,19,23.06692069,73.31633615,-12.05151253,73.91326375,0,0,0,0.018053497,5.351320295,4.697278158,0,168.31166
6,21,20,17.70091639,52.97484009,-12.05151253,60.218306,0,0,0,0.018954216,4.359805354,3.265370387,0,126.4866799
6,21,21,16.22916573,48.90840574,-12.05151253,55.33325379,0,0,0,0.016609802,4.006127575,2.956893483,0,115.3989436
6,21,22,16.09836721,48.6640597,-12.05151253,54.90209514,0,0,0,0.017834517,3.974911688,2.93599793,0,114.5417536
6,21,23,16.36282588,46.3579189,-12.05151253,56.90061171,0,0,0,0.018856459,4.119604288,2.822276236,0,114.5305809
6,22,0,15.09794931,42.04749294,-12.05151253,52.72975345,0,0,0,0.017981127,3.81763415,2.511731885,0,104.1710303
6,22,1,18.33327705,56.12252664,-12.05151253,63.84530115,0,0,0,0.018808937,4.622399803,3.475919017,0,134.3667201
6,22,2,22.67623723,74.61138846,-12.05151253,72.97408095,0,0,0,0.015974598,5.28332346,4.747651503,0,168.2571437
6,22,3,17.34822294,53.75483697,-12.05151253,61.39311301,0,0,0,0.019386616,4.444861382,3.289171189,0,128.1980796
6,22,4,13.8812502,39.36661389,-12.05151253,51.37349805,0,0,0,0.019608029,3.719441259,2.294636782,0,98.60353568
6,22,5,10.44807406,25.66032612,-12.05151253,40.1023486,0,0,0,0.017582948,2.903410039,1.339968642,0,68.42019788
6,22,6,5.356017659,5.296764411,-12.05151253,23.10514656,0,0,0,0.014388311,1.672812611,-0.077909287,0,23.31570773
6,22,7,2.738225452,2.328331337,-12.05151253,12.47814376,0,0,0,0.01144357,0.903417608,-0.389062035,0,6.018987158
6,22,8,2.805007546,5.195900074,-12.05151253,11.76528073,0,0,0,0.009013332,0.851806325,-0.225618694,0,8.34987678
6,22,9,1.494280912,3.918661428,-12.05151253,6.811728422,0,0,0,0.004870325,0.493169138,-0.36976836,0,0.301429331
6,22,10,2.000776788,5.970249279,-12.05151253,8.6800741,0,0,0,0.006495684,0.628437365,-0.227283096,0,5.007237586
6,22,11,1.956734332,1.982780864,-12.05151253,8.945137485,0,0,0,0.008916931,0.647627954,-0.451838252,0,1.03784678
6,22,12,1.461782786,0.032129105,-12.05151253,6.901575984,0,0,0,0.008777444,0.499674101,-0.588058356,0,-3.73563147
6,22,13,1.194649617,-3.71206E-09,-12.05151253,5.803648761,0,0,0,0.009836349,0.42018417,-0.604727265,0,-5.227920906
6,22,14,1.26847555,1.33678E-10,-12.05151253,5.960042953,0,0,0,0.006231338,0.43150711,-0.60061516,0,-4.985870744
6,22,15,1.832783857,0.00587907,-12.05151253,8.651238533,0,0,0,0.009744285,0.62634967,-0.568855723,0,-1.494372842
6,22,16,3.181432464,0.377221741,-12.05151253,14.55399838,0,0,0,0.013011409,1.053709483,-0.473052209,0,6.654808737
6,22,17,17.27610013,51.39850881,-12.05151253,62.34445378,0,0,0,0.017764783,4.513738454,3.15390647,0,126.6529599
6,22,18,24.96274141,80.82120663,-12.05151253,79.47741737,0,0,0,0.017652416,5.754165018,5.220896658,0,184.202567
6,22,19,23.13741008,73.72582564,-12.05151253,74.82052184,0,0,0,0.018003663,5.417005781,4.724012981,0,169.7912674
6,22,20,18.43740547,56.11396889,-12.05151253,62.34995815,0,0,0,0.016875828,4.51413697,3.481242303,0,132.8620751
6,22,21,18.01799224,55.92913362,-12.05151253,60.52905184,0,0,0,0.016558236,4.382303353,3.447585662,0,130.2711124
6,22,22,15.65936472,48.48722196,-12.05151253,52.9140945,0,0,0,0.01651475,3.830980442,2.90169563,0,111.7583595
6,22,23,17.12685838,52.92199123,-12.05151253,57.93966233,0,0,0,0.016263953,4.194831553,3.230451675,0,123.3785466
6,23,0,16.83210903,53.8986065,-12.05151253,56.89510798,0,0,0,0.013938205,4.119205818,3.268431607,0,122.9758866
6,23,1,18.18848471,59.85857412,-12.05151253,60.75743363,0,0,0,0.014149373,4.398838195,3.675951929,0,134.8419194
6,23,2,18.92922505,61.59709072,-12.05151253,62.83452436,0,0,0,0.01508364,4.549219564,3.81404654,0,139.6876773
6,23,3,19.30667661,63.52250956,-12.05151253,63.74901338,0,0,0,0.014615648,4.615428569,3.942316421,0,143.0990477
6,23,4,18.68529821,60.63868423,-12.05151253,62.09836078,0,0,0,0.014740039,4.49592132,3.747076574,0,137.6285686
6,23,5,16.50156535,50.50716585,-12.05151253,57.35989867,0,0,0,0.016275933,4.152856664,3.06111708,0,119.547367
6,23,6,4.091910387,1.158435687,-12.05151253,18.32585519,0,0,0,0.014540407,1.326791916,-0.378824972,0,12.48719608
6,23,7,0.83500141,1.115235798,-12.05151253,4.048163973,0,0,0,0.001731007,0.293087072,-0.562641036,0,-6.320934311
6,23,8,1.192372048,2.766048839,-12.05151253,5.400578554,0,0,0,0.001758395,0.391001887,-0.450785205,0,-2.750538017
6,23,9,1.357977869,1.847741571,-12.05151253,6.110408586,0,0,0,0.002676258,0.442393582,-0.492710675,0,-2.783025344
6,23,10,0.444243346,-1.36875E-09,-12.05151253,2.307476577,0,0,0,0.002342274,0.167061304,-0.646524894,0,-9.776913928
6,23,11,0.376341383,-1.37599E-09,-12.05151253,1.920439829,0,0,0,0.003352965,0.139039844,-0.650307033,0,-10.26264555
6,23,12,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178
6,23,13,0.06089007,-7.11587E-10,-12.05151253,0.37185805,0,0,0,0.000774675,0.026922523,-0.667877671,0,-12.25894489
6,23,14,0.052754371,-6.1651E-10,-12.05151253,0.333434458,0,0,0,0.000694629,0.024140655,-0.66833083,0,-12.30881925
6,23,15,0.949830591,-8.00562E-09,-12.05151253,4.641079573,0,0,0,0.008240696,0.336014161,-0.618363685,0,-6.734711207
