Month,Day,Hour,Cap and Trade,GHG Adder,GHG Rebalancing,Energy,Generation Capacity,Transmission Capacity,Distribution Capacity,Ancillary Services,Losses,Methane Leakage,Air Quality Adder,Total Levelized Value,
4,12,8,0.977601397,3.109870818,-12.05151253,3.687771401,0,0,0,0.001270846,0.266994649,-0.443597046,0,-4.451600467,
4,12,9,0.977601397,3.109870818,-12.05151253,3.687771401,0,0,0,0.001270846,0.266994649,-0.443597046,0,-4.451600467,
4,12,10,2.055538497,4.908042678,-12.05151253,7.738892229,0,0,0,0.004576018,0.560295797,-0.283397777,0,2.932434909,
4,12,11,3.018816066,10.66731661,-12.05151253,9.913426017,0,0,0,0.003356713,0.717732044,0.091048342,0,12.36018326,
4,12,12,0.488579888,1.15876693,-12.05151253,2.029354114,0,0,0,0.000216929,0.146925238,-0.57951203,0,-8.807181466,
4,12,13,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,12,14,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,12,15,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,12,16,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,12,17,12.92813312,34.92594062,-12.05151253,48.09349013,0,0,0,0.019349957,3.481968685,1.994202659,0,89.39157263,
4,12,18,16.39286372,50.83103866,-12.05151253,56.91069174,0,0,0,0.017498879,4.120334082,3.073102114,0,119.2940167,
4,12,19,11.50334342,30.09544595,-12.05151253,41.93755764,0,0,0,0.016911498,3.036279173,1.64578332,0,76.18380846,
4,12,20,12.02996871,32.32841846,-12.05151253,43.95647264,0,0,0,0.017783216,3.182448619,1.799492917,0,81.26307203,
4,12,21,10.73184946,27.70928594,-12.05151253,40.52041349,0,0,0,0.016353526,2.933677937,1.469901994,0,71.32996982,
4,12,22,10.82876975,27.9443646,-12.05151253,40.89667878,0,0,0,0.017583889,2.960919544,1.488394335,0,72.08519837,
4,12,23,10.51994551,25.56192283,-12.05151253,39.86349932,0,0,0,0.017769078,2.886117351,1.338490818,0,68.13623236,
4,13,0,9.94948273,24.99670705,-12.05151253,38.14241934,0,0,0,0.017251037,2.76151116,1.275233523,0,65.09109231,
4,13,1,10.06660976,25.1944596,-12.05151253,38.49367566,0,0,0,0.015705947,2.786942118,1.292772315,0,65.79865286,
4,13,2,10.86790328,28.21745816,-12.05151253,40.45790681,0,0,0,0.015313207,2.929152453,1.505785384,0,71.94200675,
4,13,3,10.21851459,26.99404311,-12.05151253,38.83757524,0,0,0,0.01507121,2.811840448,1.401470216,0,68.22700228,
4,13,4,11.30506032,30.49633507,-12.05151253,41.9021709,0,0,0,0.016121274,3.033717173,1.657068475,0,76.35896068,
4,13,5,10.05576763,23.4178238,-12.05151253,38.76493953,0,0,0,0.017974624,2.806581622,1.193209795,0,64.20478447,
4,13,6,5.122918327,2.726374638,-12.05151253,21.98270057,0,0,0,0.017518673,1.591547521,-0.23406363,0,19.15548356,
4,13,7,0.82584179,2.484964953,-12.05151253,3.521500881,0,0,0,0.002104103,0.254956664,-0.486857313,0,-5.449001457,
4,13,8,0.482898954,1.636064854,-12.05151253,1.890982922,0,0,0,0.000107766,0.136907164,-0.553242964,0,-8.45779384,
4,13,9,0.585509495,1.210884664,-12.05151253,2.466622396,0,0,0,0.001985938,0.178583461,-0.571210094,0,-8.179136674,
4,13,10,0.283833066,0.30403019,-12.05151253,1.313192949,0,0,0,0.001337805,0.09507517,-0.638525265,0,-10.69256862,
4,13,11,0.234395156,0.304030191,-12.05151253,0.978093773,0,0,0,0.000106185,0.070813989,-0.641278956,0,-11.1053522,
4,13,12,1.755451844,7.785796805,-12.05151253,5.786296457,0,0,0,0.000184193,0.418927864,-0.139821698,0,3.555322929,
4,13,13,1.408427093,6.303155008,-12.05151253,4.257638506,0,0,0,8.62343E-05,0.308253028,-0.241734125,0,-0.01568679,
4,13,14,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,13,15,0.08182184,0.292873395,-12.05151253,0.27221094,0,0,0,0,0.019708072,-0.650398724,0,-12.03529701,
4,13,16,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,13,17,6.34285683,4.842545358,-12.05151253,26.50307861,0,0,0,0.017534861,1.918822891,-0.048242346,0,27.52508367,
4,13,18,20.41908195,65.40451725,-12.05151253,65.27584889,0,0,0,0.01548816,4.72597146,4.109105227,0,147.8985004,
4,13,19,18.69516917,58.22825812,-12.05151253,57.54820771,0,0,0,0.015464593,4.166490239,3.613365652,0,130.215443,
4,13,20,12.40142722,31.83524359,-12.05151253,37.5709482,0,0,0.002636391,0.014041291,2.72013665,1.792713316,0,74.28563412,
4,13,21,5.677640388,7.282572417,-12.05151253,22.49217809,0,0,0,0.014832293,1.628433693,0.050614605,0,25.09475895,
4,13,22,6.088523496,10.85697631,-12.05151253,23.69617168,0,0,0,0.012643969,1.715602829,0.272595091,0,30.59100084,
4,13,23,4.683763112,4.871204649,-12.05151253,19.53727622,0,0,0,0.01244764,1.414498798,-0.139057544,0,18.32862034,
4,14,0,4.61266102,4.625829493,-12.05151253,19.43637392,0,0,0,0.012485205,1.407193472,-0.156685327,0,17.88634525,
4,14,1,9.506475313,14.45513044,-12.05151253,38.23516364,0,0,1.44913E-06,0.018513098,2.768225847,0.663392192,0,53.59538944,
4,14,2,26.76103527,86.52700154,-12.05151253,83.80619045,0,0,0,0.020576681,6.067568188,5.638874402,0,196.769734,
4,14,3,25.56114529,80.96838063,-12.05151253,80.98097237,0,0,0,0.022129526,5.863022399,5.262425346,0,186.606563,
4,14,4,8.566798081,14.91688331,-12.05151253,33.21564122,0,0,0,0.018961238,2.404812424,0.636771806,0,47.70835554,
4,14,5,7.827483329,14.38421094,-12.05151253,30.53569277,0,0,0,0.014266238,2.210784157,0.565922123,0,43.48684703,
4,14,6,5.736945283,5.571796238,-12.05151253,23.52137145,0,0,0,0.014728988,1.702947293,-0.041372345,0,24.45490437,
4,14,7,0.96219067,3.661628943,-12.05151253,3.421319222,0,0,0,0.000498708,0.247703512,-0.413722496,0,-4.171893976,
4,14,8,1.113242957,4.21153144,-12.05151253,3.920349796,0,0,0,0.000532996,0.283833325,-0.374679314,0,-2.896701333,
4,14,9,1.700963074,4.235236578,-12.05151253,6.513855697,0,0,0,0.003253494,0.471603152,-0.340622928,0,0.532776534,
4,14,10,2.374859002,9.645493134,-12.05151253,7.093731333,0,0,0,0.000220604,0.513586149,-0.001735634,0,7.574642053,
4,14,11,1.012478819,3.125885112,-12.05151253,3.769292617,0,0,0,0.000279849,0.272896785,-0.440762377,0,-4.311441729,
4,14,12,0,0,-12.05151253,0,0,0,0.207352029,0,0,-0.671269248,0,-12.51542975,
4,14,13,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,14,14,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,14,15,0,0,-12.05151253,0,0,0,0.205160147,0,0,-0.671269248,0,-12.51762164,
4,14,16,0,0,-12.05151253,0,0,0,0.200576483,0,0,-0.671269248,0,-12.5222053,
4,14,17,9.377712394,20.1584855,-12.05151253,36.82795108,0,0,0,0.020829468,2.666343659,0.973896974,0,57.97370654,
4,14,18,20.68366311,62.52598718,-12.05151253,64.29854729,0,0,0,0.018415102,4.655214824,3.963508273,0,144.0938233,
4,14,19,13.51576389,37.61518948,-12.05151253,46.42400094,0,0,0.064630707,0.015893727,3.361097668,2.176724854,0,91.12178873,
4,14,20,13.00689214,36.0831893,-12.05151253,44.93344314,0,0,0.556738005,0.015490337,3.253181283,2.063048288,0,87.86046996,
4,14,21,12.84219423,35.7299209,-12.05151253,44.72553996,0,0,0.218311438,0.015316725,3.238129093,2.034197565,0,86.75209739,
4,14,22,11.57192864,26.677694,-12.05151253,41.07959026,0,0,0,0.016128131,2.974162335,1.459234733,0,71.72722556,
4,14,23,11.09153147,24.85973626,-12.05151253,39.53213031,0,0,0,0.017535702,2.862126234,1.331216364,0,67.6427638,
4,15,0,13.5775532,35.46602169,-12.05151253,47.40287877,0,0,0,0.01851048,3.431968423,2.060457873,0,89.90587791,
4,15,1,19.94139137,63.50939556,-12.05151253,66.14458896,0,0,0,0.018041447,4.788868241,3.976939584,0,146.3277126,
4,15,2,26.6467043,84.21458749,-12.05151253,82.84119664,0,0,0,0.020030682,5.997702637,5.503704704,0,193.1724139,
4,15,3,25.07697758,80.00408441,-12.05151253,79.65645729,0,0,0,0.019628671,5.767127507,5.181745905,0,183.6545088,
4,15,4,20.81053666,63.61196447,-12.05151253,70.25405654,0,0,0,0.02034559,5.086393693,4.031064064,0,151.7628485,
4,15,5,11.60354076,28.69367504,-12.05151253,43.36969576,0,0,0,0.019327699,3.139965973,1.573285672,0,76.34797837,
4,15,6,5.279233166,5.176119291,-12.05151253,21.38588035,0,0,0,0.013149579,1.548337737,-0.088906116,0,21.26230147,
4,15,7,1.436242622,4.713433822,-12.05151253,5.147779867,0,0,0,0.00066504,0.372699262,-0.32873227,0,-0.709424192,
4,15,8,1.467050352,4.26968189,-12.05151253,5.538172148,0,0,0,0.002328437,0.400963664,-0.351733262,0,-0.725049306,
4,15,9,2.544135022,7.34653148,-12.05151253,8.539320671,0,0,0,0.001922053,0.618246817,-0.120359124,0,6.878284385,
4,15,10,1.236351535,4.54637248,-12.05151253,4.489145693,0,0,0,0.00024091,0.325014148,-0.349171521,0,-1.803559289,
4,15,11,2.655237291,10.58992219,-12.05151253,8.4936031,0,0,0,0.0003663,0.614936864,0.066486135,0,10.36903934,
4,15,12,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,15,13,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,15,14,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,15,15,0,0,-12.05151253,0,0,0,0,0,0,-0.671269248,0,-12.72278178,
4,15,16,0.555674542,0.00792169,-12.05151253,2.742960426,0,0,0,0.003503154,0.198590335,-0.639876938,0,-9.182739326,
4,15,17,16.84379893,50.9917505,-12.05151253,58.80496462,0,0,0,0.015759498,4.257479439,3.107170855,0,121.9694113,
4,15,18,22.88839676,71.44496169,-12.05151253,70.42320163,0,0,0,0.01698319,5.098639798,4.583098818,0,162.4037694,
4,15,19,17.00083772,50.47945116,-12.05151253,55.97105337,0,0,0,0.016674258,4.052304264,3.087382842,0,118.5561911,
4,15,20,17.20000394,50.61937232,-12.05151253,57.09194263,0,0,0,0.017580609,4.133456646,3.106270009,0,120.1171136,
4,15,21,15.81600354,46.04782436,-12.05151253,53.46314106,0,0,0,0.018739634,3.870731413,2.774545966,0,109.9394734,
4,15,22,17.82094381,53.51497726,-12.05151253,59.3585074,0,0,0,0.019238793,4.297555936,3.302141556,0,126.2618522,
4,15,23,17.69147053,53.09680461,-12.05151253,58.9118244,0,0,0,0.017534853,4.265216087,3.271637677,0,125.2029756,
4,16,0,17.03920607,50.990175,-12.05151253,56.80542737,0,0,0,0.016970691,4.112712942,3.117967277,0,120.0309468,
4,16,1,16.17777516,43.35517788,-12.05151253,55.55521936,0,0,0,0.016298587,4.022197881,2.644716236,0,109.7198726,
4,16,2,26.28198523,85.63924588,-12.05151253,81.91794629,0,0,0,0.016405205,5.930859312,5.562743325,0,193.2976727,
4,16,3,24.3722931,79.19425725,-12.05151253,76.65511611,0,0,0,0.015715843,5.549830406,5.097387607,0,178.8330878,
4,16,4,15.47059688,43.57314281,-12.05151253,55.69326554,0,0,0,0.021776659,4.032192425,2.617467052,0,109.3569288,
4,16,5,12.36447778,33.34620263,-12.05151253,45.44578936,0,0,0,0.018529413,3.290275149,1.874815651,0,84.28857744,
4,16,6,6.896222804,9.705835352,-12.05151253,26.78882894,0,0,0,0.014738998,1.939511215,0.253465391,0,33.54709016,
4,16,7,2.424496162,6.740659133,-12.05151253,8.826520858,0,0,0.114382042,0.005023835,0.63904011,-0.160770098,0,6.537839507,
4,16,8,2.295853326,6.23123593,-12.05151253,8.415208873,0,0,0,0.004473278,0.609261122,-0.196310377,0,5.308209619,
4,16,9,1.915024467,6.374889465,-12.05151253,6.66320177,0,0,0,0.001218292,0.482415808,-0.209521042,0,3.175716225,
4,16,10,2.372090167,8.630639941,-12.05151253,8.357628485,0,0,0,0.001345542,0.605092302,-0.058417181,0,7.856866721,
4,16,11,2.626513534,7.588802694,-12.05151253,9.356276029,0,0,0,0.001838493,0.677394385,-0.102276134,0,8.097036466,
4,16,12,2.775973494,8.4162517,-12.05151253,9.421314921,0,0,0,0.003078423,0.6821032,-0.047862305,0,9.1993469,
4,16,13,0.224989496,-2.62932E-09,-12.05151253,1.10933673,0,0,0,0.002311031,0.080315979,-0.658737333,0,-11.29329663,
4,16,14,0.468156828,0.007921689,-12.05151253,2.354423371,0,0,0,0.003255668,0.170460252,-0.644751675,0,-9.692046402,
4,16,15,0.757794063,0.035614483,-12.05151253,3.568673885,0,0,0,0.00331526,0.258371989,-0.627076392,0,-8.054819247,
4,16,16,3.343348383,0.542014583,-12.05151253,14.49334107,0,0,0,0.011355735,1.049317894,-0.454854531,0,6.933010604,
4,16,17,20.3327746,65.46634507,-12.05151253,65.7150585,0,0,0,0.020365463,4.757770235,4.107741718,0,148.3485431,
4,16,18,20.70493066,62.06454763,-12.05151253,66.38082619,0,0,0,0.020503429,4.805971816,3.938990693,0,145.8642579,
4,16,19,19.64875926,58.81506733,-12.05151253,63.64503665,0,0,0.001740481,0.019790525,4.607900653,3.699165893,0,138.3859483,
4,16,20,18.83252358,58.17270522,-12.05151253,61.13813639,0,0,0.068282382,0.019280461,4.426401075,3.617921996,0,134.2237386,
4,16,21,19.67937135,57.78322531,-12.05151253,65.36359518,0,0,0.002859643,0.02172661,4.732324291,3.643397386,0,139.1749872,
4,16,22,19.89631315,58.33637754,-12.05151253,65.78338634,0,0,0,0.021202983,4.762717171,3.686291623,0,140.4347763,
4,16,23,20.87493438,61.66499414,-12.05151253,68.97383342,0,0,0,0.021691267,4.99370554,3.926204771,0,148.403851,
4,17,0,20.47460837,63.06232414,-12.05151253,66.75258529,0,0,0,0.017042482,4.832887175,3.981737893,0,147.0696728,
4,17,1,19.6170975,59.68039697,-12.05151253,64.20237637,0,0,0,0.017063705,4.648252049,3.745601194,0,139.8592753,
4,17,2,20.31222166,63.33934815,-12.05151253,66.29634715,0,0,0,0.016957996,4.799855534,3.98812319,0,146.7013411,
4,17,3,20.22619513,62.75706805,-12.05151253,65.59207047,0,0,0,0.016798924,4.748865902,3.950898511,0,145.2403844,
4,17,4,18.64708609,54.76241468,-12.05151253,62.05441827,0,0,0,0.019361955,4.492739883,3.417639945,0,131.3421483,
4,17,5,20.11003403,60.85756192,-12.05151253,65.26383698,0,0,0,0.018665316,4.725101797,3.838625846,0,142.7623134,
4,17,6,7.846490848,12.90954349,-12.05151253,30.598171,0,0,0,0.01492521,2.21530758,0.484841865,0,42.01776746,
4,17,7,2.055171273,4.647894445,-12.05151253,7.678373415,0,0,0.329423193,0.004279063,0.555914235,-0.297908488,0,2.921634602,
4,17,8,1.243310668,4.644543411,-12.05151253,3.9350796,0,0,1.363157662,0.00024813,0.284899763,-0.343315776,0,-0.923589078,
4,17,9,1.310464705,4.644543411,-12.05151253,4.452547079,0,0,0.892573767,0.000686144,0.322364409,-0.339575296,0,-0.767908317,
4,17,10,1.64069293,4.706457802,-12.05151253,5.696162104,0,0,1.205780541,0.000792478,0.412402136,-0.317732952,0,1.293042505,
4,17,11,2.073349836,6.645051987,-12.05151253,7.502739176,0,0,0.695264941,0.001669894,0.543198316,-0.185654267,0,5.22410735,
4,17,12,1.737551819,5.798691984,-12.05151253,6.719226122,0,0,0.564589326,0.002828413,0.486471971,-0.251500468,0,3.006346633,
4,17,13,1.12129969,3.46879697,-12.05151253,3.425131125,0,0,0.67287706,0.002018896,0.247979493,-0.415600864,0,-3.529010165,
4,17,14,0,0,-12.05151253,0,0,0,0.60051427,0,0,-0.671269248,0,-12.12226751,
4,17,15,0.115682018,-1.35191E-09,-12.05151253,0.611331614,0,0,0.465603939,0.001273559,0.044260409,-0.66482576,0,-11.47818676,
4,17,16,0.89891008,0.006425361,-12.05151253,4.333489625,0,0,0.222410257,0.006194101,0.313744649,-0.620842064,0,-6.891180525,
4,17,17,10.2893263,20.17821302,-12.05151253,40.23363074,0,0,0.222396668,0.020109033,2.912914865,1.025772692,0,62.83085078,
4,17,18,26.69594831,88.53696322,-12.05151253,82.73883725,0,0,0.51143619,0.019573809,5.990291817,5.747203924,0,198.188742,
4,17,19,24.2328956,76.69154077,-12.05151253,73.9761911,0,0,0.723373635,0.01801361,5.355876236,4.950221858,0,173.8966003,
4,17,20,15.57000454,44.25736666,-12.05151253,52.60352344,0,0,3.605211747,0.018494937,3.808495097,2.661115328,0,110.4726992,
4,17,21,15.61731433,44.50813174,-12.05151253,52.77791223,0,0,1.369553573,0.018495765,3.821120845,2.677718098,0,108.738734,
4,17,22,15.5825575,42.47422588,-12.05151253,53.10297825,0,0,2.36617E-06,0.01897176,3.844655625,2.562493586,0,105.5343724,
4,17,23,14.44530559,38.20401084,-12.05151253,49.63125381,0,0,1.80997E-06,0.017927315,3.593302776,2.261297677,0,96.10158728,
4,18,0,14.94431279,41.53235879,-12.05151253,50.79524544,0,0,0,0.01651524,3.67757577,2.474481359,0,101.3889769,
4,18,1,14.53660739,40.10807184,-12.05151253,49.75625526,0,0,0,0.016346543,3.602352881,2.372439385,0,98.34056076,
4,18,2,12.87134088,33.84252663,-12.05151253,45.96674199,0,0,0,0.018347831,3.32799212,1.930693172,0,85.90613008,
4,18,3,11.97371694,33.23672065,-12.05151253,42.42553899,0,0,0,0.015341921,3.071609023,1.846952125,0,80.51836711,
4,18,4,11.08251146,29.24137886,-12.05151253,40.67780869,0,0,0,0.015618988,2.945073349,1.574771443,0,73.48565026,
4,18,5,11.1073406,28.80701847,-12.05151253,40.67057168,0,0,0,0.015165275,2.94454939,1.551960552,0,73.04509343,
4,18,6,16.64279381,47.60281036,-12.05151253,54.56496153,0,0,0,0.01803759,3.950503215,2.907210904,0,113.6348049,
4,18,7,6.260443623,10.42831827,-12.05151253,23.85001347,0,0,0,0.014594026,1.726740975,0.258294789,0,30.48689261,
4,18,8,2.150429874,5.688730967,-12.05151253,7.321017686,0,0,0,0.002114494,0.53004168,-0.234627989,0,3.406194178,
4,18,9,2.276731529,6.157756445,-12.05151253,8.017644702,0,0,0,0.002604427,0.580477476,-0.201468268,0,4.782233777,
4,18,10,2.344180896,7.463163496,-12.05151253,7.952504798,0,0,0,0.00220457,0.575761347,-0.125000166,0,6.161302408,
4,18,11,2.277967031,7.238628441,-12.05151253,7.760933514,0,0,0,0.002017942,0.561891586,-0.14119488,0,5.6487311,
4,18,12,3.297006149,10.51934366,-12.05151253,11.31088626,0,0,0,0.004426694,0.818908165,0.098301436,0,13.99735983,
4,18,13,2.91574123,9.987516046,-12.05151253,9.789752727,0,0,0,0.002890318,0.708778097,0.047442182,0,11.40060807,
4,18,14,2.253419778,9.518411216,-12.05151253,6.632195422,0,0,0,0.000100506,0.480170949,-0.015578262,0,6.817207074,
4,18,15,0.608348911,2.505029529,-12.05151253,1.869323306,0,0,0,2.51804E-05,0.135339007,-0.497854069,0,-7.431300669,
4,18,16,0.992109041,0.710413204,-12.05151253,4.179299962,0,0,0,0.002017472,0.302581317,-0.576438759,0,-6.441530296,
4,18,17,14.79076824,38.40109146,-12.05151253,51.80171284,0,0,0,0.020859019,3.75044401,2.291517338,0,99.00488038,
4,18,18,27.49402605,89.83972655,-12.05151253,90.78533663,0,0,0,0.021709185,6.572858372,5.864220772,0,208.526365,
4,18,19,24.36774373,80.38672932,-12.05151253,73.51458315,0,0,0,0.017831896,5.32245582,5.163554901,0,176.7213863,
4,18,20,15.00751223,42.62721286,-12.05151253,49.96633577,0,0,0.001432588,0.017803445,3.617562709,2.538984939,0,101.725332,
4,18,21,14.84483305,41.87910091,-12.05151253,49.94068465,0,0,0,0.017880863,3.615705569,2.488253873,0,100.7349464,
4,18,22,12.78993817,33.66316229,-12.05151253,45.46120312,0,0,0,0.01677378,3.291391106,1.916168447,0,85.08712438,
4,18,23,12.47383865,33.37139234,-12.05151253,44.12836474,0,0,0,0.015693986,3.194893607,1.882310118,0,83.01498091,
4,19,0,12.26278319,30.97377798,-12.05151253,43.46267066,0,0,0,0.016546145,3.146697355,1.737007209,0,79.54797,
4,19,1,13.32391546,36.19970388,-12.05151253,46.97458996,0,0,0,0.017198234,3.400960313,2.087196349,0,89.95205167,
4,19,2,12.88095229,35.4318202,-12.05151253,45.66185105,0,0,0,0.015701521,3.305918016,2.019752179,0,87.26448271,
4,19,3,13.16184385,36.44098173,-12.05151253,46.70087238,0,0,0,0.01612935,3.38114316,2.091608137,0,89.74106607,
4,19,4,12.03660719,31.25602298,-12.05151253,42.91696488,0,0,0,0.015331707,3.107188258,1.740130252,0,79.02073273,
4,19,5,9.698561831,19.86592133,-12.05151253,35.38490873,0,0,0,0.014864674,2.561867392,0.975472464,0,56.45008389,
4,19,6,8.675563199,16.54914306,-12.05151253,31.70054284,0,0,0,0.015984981,2.295119302,0.73374689,0,47.91858773,
4,19,7,3.09007477,8.58195755,-12.05151253,10.74730469,0,0,0,0.007175744,0.778104859,-0.021137048,0,11.13196803,
4,19,8,1.834333766,6.680320096,-12.05151253,5.66141609,0,0,0,0.000526973,0.409886525,-0.197003028,0,2.337967887,
4,19,9,2.173920575,6.670396428,-12.05151253,7.246014328,0,0,0,0.00302613,0.524611437,-0.178640791,0,4.387815574,
4,19,10,3.012164214,10.02659947,-12.05151253,10.20475344,0,0,0,0.003162548,0.738824149,0.054989889,0,11.98898118,
4,19,11,2.551012721,8.753254831,-12.05151253,8.403108666,0,0,0,0.002990443,0.608385067,-0.041621545,0,8.225617649,
4,19,12,2.33583295,7.533978512,-12.05151253,7.791467246,0,0,0,0.002072437,0.564102229,-0.12152075,0,6.05442009,
4,19,13,3.686531255,11.12795543,-12.05151253,12.49859496,0,0,0,0.003929359,0.904898275,0.15389766,0,16.3242944,
4,19,14,1.299668734,4.965962264,-12.05151253,4.635003145,0,0,0,0.001026802,0.335574228,-0.322273602,0,-1.136550963,
4,19,15,0.710866507,2.45092723,-12.05151253,2.430507491,0,0,0,0.001284779,0.175968742,-0.495157337,0,-6.777115122,
4,19,16,2.825035543,3.680525105,-12.05151253,11.00596038,0,0,0,0.013854276,0.796831531,-0.30890952,0,5.961784777,
4,19,17,15.45121461,41.27832877,-12.05151253,53.28691873,0,0,0,0.020056257,3.857972916,2.488566318,0,104.3315451,
4,19,18,27.18663602,90.58067176,-12.05151253,83.76006607,0,0,0,0.020279765,6.064228784,5.888369795,0,201.4487397,
4,19,19,25.6192099,84.44708554,-12.05151253,78.92181612,0,0,0,0.019635506,5.713939487,5.459423408,0,188.1295974,
4,19,20,18.54290594,55.6976827,-12.05151253,61.36899976,0,0,0,0.01956583,4.443115583,3.463931539,0,131.4846888,
4,19,21,19.03806839,57.20053847,-12.05151253,62.82551483,0,0,0,0.019689395,4.548567274,3.575221154,0,135.156087,
4,19,22,19.86707523,61.75171517,-12.05151253,64.22426439,0,0,0,0.017250442,4.649836742,3.874897377,0,142.3335268,
4,19,23,20.0159627,61.36985083,-12.05151253,65.30563578,0,0,0,0.02002357,4.728128031,3.861920565,0,143.2500089,
4,20,0,18.98433682,58.35958046,-12.05151253,62.32320891,0,0,0,0.017899279,4.512200325,3.636786944,0,135.7825002,
4,20,1,17.55643398,52.75419419,-12.05151253,58.48175132,0,0,0,0.018027477,4.234078796,3.245032741,0,124.238006,
4,20,2,19.08059205,58.73185671,-12.05151253,61.79685154,0,0,0,0.017215756,4.474092051,3.662884148,0,135.7119797,
4,20,3,16.98201266,52.07041721,-12.05151253,56.30546907,0,0,0,0.017860896,4.076515961,3.174951095,0,120.5757144,
4,20,4,17.80413712,52.20846804,-12.05151253,63.56160927,0,0,0,0.019915654,4.601860511,3.228432859,0,129.3729109,
4,20,5,14.93240006,42.88099543,-12.05151253,50.45378436,0,0,0,0.018145762,3.652853988,2.548936881,0,102.4356039,
4,20,6,12.06067225,32.63217773,-12.05151253,40.42312763,0,0,0,0.01612755,2.926634441,1.818122496,0,77.82534956,
4,20,7,2.027806227,5.009303001,-12.05151253,6.984435672,0,0,0,0.005495298,0.505673143,-0.279302264,0,2.201898542,
4,20,8,2.233343493,6.868052548,-12.05151253,7.209764851,0,0,0,0.00169548,0.521986975,-0.164321489,0,4.619009324,
4,20,9,2.151003365,6.868052549,-12.05151253,6.821756513,0,0,0,0.000661098,0.493895172,-0.168907834,0,4.114948329,
4,20,10,2.387410605,7.462984757,-12.05151253,7.702175131,0,0,0,0.001235667,0.557637479,-0.122602226,0,5.937328879,
4,20,11,1.682343851,5.762132457,-12.05151253,5.259720863,0,0,0,0.00061982,0.380803791,-0.256611918,0,0.777496329,
4,20,12,2.229354949,7.77966756,-12.05151253,7.041037544,0,0,0,0.000891031,0.509771118,-0.113766694,0,5.395442974,
4,20,13,2.594585717,8.444520909,-12.05151253,8.361631867,0,0,0,0.000424168,0.605382147,-0.056391009,0,7.898641265,
4,20,14,1.430597026,5.904733558,-12.05151253,4.211719912,0,0,0,0.000514412,0.304928522,-0.262691335,0,-0.46171044,
4,20,15,2.718022726,11.10658467,-12.05151253,7.659585101,0,0,0,5.47872E-05,0.554553961,0.098761384,0,10.08605009,
4,20,16,1.020698507,3.793430394,-12.05151253,2.747788234,0,0,0,4.00915E-06,0.198939868,-0.403122268,0,-4.693773789,
4,20,17,10.03473988,19.41148375,-12.05151253,36.92871449,0,0,0,0.018383242,2.673638929,0.968885408,0,57.98433317,
4,20,18,24.98381261,83.77187905,-12.05151253,76.92142264,0,0,0,0.018943715,5.569110999,5.386422777,0,184.6000793,
4,20,19,24.98546468,81.57079767,-12.05151253,76.1011734,0,0,0,0.01878791,5.509724954,5.263914565,0,181.3983506,
4,20,20,12.73702747,33.76986246,-12.05151253,45.02424096,0,0,0,0.018196747,3.259755045,1.919164521,0,84.67673466,
4,20,21,10.20619888,24.59851959,-12.05151253,37.31649723,0,0,0,0.016523654,2.7017144,1.267353571,0,64.05529479,
4,20,22,9.424866839,21.66884094,-12.05151253,35.11844566,0,0,0,0.016337396,2.542575465,1.060650275,0,57.78020404,
4,20,23,9.317685258,22.62425943,-12.05151253,34.31719832,0,0,0,0.014639377,2.484565158,1.107897071,0,57.81473209,
4,21,0,10.28095645,25.09395809,-12.05151253,39.16855798,0,0,4.03522E-06,0.016355772,2.835803598,1.299113492,0,66.64323688,
4,21,1,10.54346291,26.68383691,-12.05151253,39.82174858,0,0,4.11898E-06,0.01632304,2.883094597,1.402291352,0,69.29924898,
4,21,2,10.96781841,27.81795045,-12.05151253,41.46272714,0,0,4.09801E-06,0.016624223,3.001901445,1.489098078,0,72.70461131,
4,21,3,11.56941929,28.81092258,-12.05151253,43.84786782,0,0,3.97261E-06,0.018567948,3.174585631,1.577915794,0,76.94777051,
4,21,4,11.53242366,27.93136583,-12.05151253,43.77612541,0,0,3.19683E-06,0.018151211,3.16939148,1.526863826,0,75.90281208,
4,21,5,10.90387119,27.19242784,-12.05151253,40.89307893,0,0,2.64765E-06,0.01708654,2.960658915,1.450694608,0,71.36630814,
4,21,6,4.924200718,3.326127643,-12.05151253,20.35142797,0,0,0,0.013573732,1.473443385,-0.211725958,0,17.82553495,
4,21,7,1.033273682,2.939363561,-12.05151253,3.973285664,0,0,0,0.001555498,0.287665882,-0.449993354,0,-4.266361601,
4,21,8,1.033273682,2.939363561,-12.05151253,3.973285664,0,0,0.192885608,0.001555498,0.287665882,-0.449993354,0,-4.073475993,
